a_LCA,a_IA,a_PCA,a_CT,a_TA,Ps,F0,SPL,ACFL,PC,CPP,PC_loc
0.88197738293932,0.88197738293932,0,0.274658173153894,0.157673872254453,713.690706725595,141.999492858954,122.499123427236,1295.69266710889,1074.61818621456,22.7474955819186,0.473684210526316
0.625120546909065,0.625120546909065,0,0.102518429198643,0.305797450776424,756.030953077699,131.999528573112,118.281619955617,1568.29382081761,1171.6518219528,26.8805288604292,0.526315789473684
0.853348915094502,0.853348915094502,0,0.266005486050075,0.972981848170637,786.396649934377,139.999500001786,112.485583410928,888.126971579269,938.555144065116,11.8440776615625,1
0.694736753755866,0.694736753755866,0,0.366217570162343,0.121772761714528,759.117897104856,143.999485716122,124.873894615954,1633.57726150341,1084.44577124736,31.532863402754,0.368421052631579
0.919382927406023,0.919382927406023,0,0.948229156611425,0.581441893377479,881.43541076101,163.999414287806,115.47619126427,1100.98901682777,743.359695660241,12.6506395608315,1
0.622418739357608,0.622418739357608,0,0.945226594903734,0.272702125881907,795.078542952983,153.999450001964,119.406897737424,1417.6281447974,1248.49005958604,28.5233072785738,0.526315789473684
0.756166901217451,0.756166901217451,0,0.297377021061019,0.473574680094866,603.862868873415,147.999471430459,108.309462029724,561.677487208226,631.20269141932,6.5884789881311,1
0.722731808645921,0.722731808645921,0,0.134685037838775,0.97626386938094,769.50329358991,133.999521430281,111.594115713792,890.309684545949,906.140519761213,12.2302627003502,1
0.697493893286726,0.697493893286726,0,0.57061259701455,0.0854309899748176,704.275722384206,147.999471430459,120.326813051404,1418.00677229371,1259.15597727247,36.9795459400084,0.473684210526316
0.506110687009854,0.506110687009854,0,0.684502412848097,0.699747981545134,725.225139683342,161.999421430638,110.741847322259,664.772279502159,208.961296233544,9.77453650088682,1
0.823833145379338,0.823833145379338,0,0.574374027287944,0.896840486964829,609.250320217235,407.998542862347,-39.7447238233349,2.04180768972016e-05,926.766703086411,13.0024569355421,1
0.718168837048752,0.718168837048752,0,0.966973109316049,0.749050514557961,807.486716269929,167.999400002143,112.126631492965,745.669677047304,824.311083369313,19.7867722743891,1
0.716099472603798,0.716099472603798,0,0.921804234294881,0.317275875750546,731.965484742509,169.999392859311,113.344588269476,833.548954094048,368.655948757483,13.6512278725093,1
0.705581327751862,0.705581327751862,0,0.00706077167576391,0.220935415259373,674.594971602706,129.999535715944,116.466672080036,1350.98263156896,947.625536724454,24.1218282010109,0.526315789473684
0.598144362612476,0.598144362612476,0,0.279658080876593,0.725115446072452,724.382890422514,145.999478573291,111.759219880136,807.346317820901,568.020321069709,18.3527109194848,1
0.604031261351031,0.604031261351031,0,0.194359157570743,0.622892967594651,744.057137552162,141.999492858954,114.138353617116,961.668824877457,443.044886963457,19.0684404337863,1
0.859505523738337,0.859505523738337,0,0.405253935465146,0.930752147919561,992.503037706405,135.999514287449,120.369831119793,1694.33211184356,1354.3337257107,27.012747804348,0.526315789473684
0.565478355533244,0.565478355533244,0,0.440752315548481,0.724639065493509,771.721556629081,153.999450001964,112.610329182807,872.347123595745,492.474574112402,11.8717607119021,1
0.565289248937257,0.565289248937257,0,0.738512295426662,0.855858108814446,942.813831110878,161.999421430638,115.811955028201,1158.14110591057,641.886667278786,17.8482888328228,1
0.798590003297277,0.798590003297277,0,0.828080755027408,0.347177633220951,876.229979054755,165.999407144974,116.529836879311,1199.19358854626,568.943904035413,16.508299290441,1
0.5481325168219,0.5481325168219,0,0.335072243895602,0.763541866455081,709.752402713607,149.999464287628,110.509484639587,712.841668819162,480.803861610044,14.087637807487,1
0.816022461592588,0.816022461592588,0,0.99271348036885,0.570392376051803,609.17281854146,369.998678576148,-51.197860028391,7.47395179599708e-06,767.438044372921,11.8192367956053,1
0.853671488311299,0.853671488311299,0,0.186532899227733,0.115544213917046,615.435018062259,145.999478573291,113.868850704897,922.79123168648,149.292655729531,14.7732013316485,1
