a_LCA,a_IA,a_PCA,a_CT,a_TA,Ps,F0,SPL
0.864720190523656,0.864720190523656,0,0.343110252030121,0.471018252235055,765.313774427466,145.999478573291,114.84434879479
0.767297733816914,0.767297733816914,0,0.936457622102489,0.96682316874928,860.152327646531,165.999407144974,112.546156746323
0.893385073633267,0.893385073633267,0,0.0491098361763336,0.678310219298107,682.731762434722,129.999535715944,110.691147914083
0.692996799710999,0.692996799710999,0,0.852710737272723,0.286074583719979,811.520507095077,167.999400002143,115.889943444647
0.689392857774878,0.689392857774878,0,0.949078249605233,0.355818692895819,688.181441878954,169.999392859311,111.491042540406
0.638235633026364,0.638235633026364,0,0.708979783723314,0.447113356539312,892.612341080796,161.999421430638,116.702138074727
0.542236235841436,0.542236235841436,0,0.841451796629074,0.285584740148609,602.613933671911,155.999442859133,113.016970141101
0.878496944007729,0.878496944007729,0,0.327333627802513,0.00223792373243359,664.825055152332,149.999464287628,118.318226381361
0.942953307039933,0.942953307039933,0,0.665974988070067,0.216075637428618,841.258565733495,151.999457144796,120.482901805916
0.869939733466135,0.869939733466135,0,0.955382100202952,0.341564556291935,918.988100821321,165.999407144974,117.371573168115
0.596111781814029,0.596111781814029,0,0.587195606554827,0.895342073920487,970.473289004591,155.999442859133,116.385360347441
0.804352442449154,0.804352442449154,0,0.612750187072291,0.812279046373744,979.471799951187,151.999457144796,117.188484841332
0.895687085670407,0.895687085670407,0,0.88503933314141,0.347805472758411,961.062421467481,151.999457144796,122.678338805986
0.842876794971566,0.842876794971566,0,0.85288630606982,0.661943460455442,857.412486725395,161.999421430638,114.526238135179
0.709671246064593,0.709671246064593,0,0.632023435182569,0.101457081737159,660.888582348794,151.999457144796,117.396634137146
0.704456765767494,0.704456765767494,0,0.213644259080274,0.721542242035233,686.170153965722,141.999492858954,110.538054685455
0.516610134989802,0.516610134989802,0,0.33116144024147,0.294842094155641,680.978046500894,137.999507144617,119.405625515643
0.61709256866516,0.61709256866516,0,0.491744055285025,0.664903518536319,699.605823441126,155.999442859133,110.144661693408
0.57045988007925,0.57045988007925,0,0.543705794492126,0.100359982925856,697.52040633171,149.999464287628,118.732417132778
0.535772683734469,0.535772683734469,0,0.614751724397862,0.0789605599608278,809.33297167813,151.999457144796,121.232152818049
0.747434825628555,0.747434825628555,0,0.14894483600742,0.309020566928949,672.116058063994,141.999492858954,114.728600125965
0.969982902624857,0.969982902624857,0,0.832978455852371,0.640391753602386,872.750940985663,159.999428573469,115.101303343284
0.819346408338656,0.819346408338656,0,0.0940846340096986,0.13466471464907,727.912294107615,135.999514287449,120.018657114925
0.613706616550172,0.613706616550172,0,0.867930886965013,0.218624300084419,692.576518805432,151.999457144796,117.879544313451
0.783274928858678,0.783274928858678,0,0.674737377185956,0.0181746972851466,981.958512623851,157.999435716301,123.302354820835
0.909381449056623,0.909381449056623,0,0.146841791077653,0.172571967111925,774.208234647753,135.999514287449,120.994955739138
0.537500984715616,0.537500984715616,0,0.899198110124954,0.22732837296259,871.260908753924,149.999464287628,123.226258674047
0.914876704988521,0.914876704988521,0,0.775413052354946,0.824600452833498,869.371935697265,159.999428573469,114.152587652182
0.807454007440414,0.807454007440414,0,0.672459602803931,0.319835814494562,774.65292906783,161.999421430638,114.564208051726
0.670399833349337,0.670399833349337,0,0.100565241357847,0.117783108604627,827.084369542268,137.999507144617,122.892630833049
0.750921554465999,0.750921554465999,0,0.405041932204243,0.0631358241303946,630.545872936105,145.999478573291,118.659354929134
0.565798419377369,0.565798419377369,0,0.827064374872295,0.0726420397982397,679.490249135117,153.999450001964,117.913001085944
0.725231163005653,0.725231163005653,0,0.988470092849443,0.666934522474506,780.623481630348,167.999400002143,111.728003428982
0.531651452291915,0.531651452291915,0,0.630431945565197,0.185410702385588,624.419231570308,145.999478573291,117.888702454771
0.884865094010723,0.884865094010723,0,0.211694199529785,0.677668337095053,909.415951517236,125.999550001607,118.96784375936
0.879397450660482,0.879397450660482,0,0.911270762386515,0.901699810762752,834.389066382723,163.999414287806,112.320160270997
0.723993264990413,0.723993264990413,0,0.840326513365949,0.930470734177508,964.954563158064,161.999421430638,115.830787540962
0.695569364056956,0.695569364056956,0,0.838719535677107,0.402994500605676,607.354532912368,167.999400002143,91.0861663890273
0.708055415727198,0.708055415727198,0,0.57311580159045,0.189760787409371,901.430754992795,145.999478573291,124.768991868806
0.707707421376666,0.707707421376666,0,0.487500899681629,0.623180478645189,923.023348276931,149.999464287628,117.037505295097
0.577546316492691,0.577546316492691,0,0.997182895451774,0.390521311966548,817.429424462867,165.999407144974,116.143824436765
0.788612604704709,0.788612604704709,0,0.406050082496253,0.267306164699709,850.810642152289,141.999492858954,125.871185971761
0.857112685133283,0.857112685133283,0,0.316171695886011,0.13759451720653,719.744008018681,143.999485716122,122.368505422206
0.688871289279398,0.688871289279398,0,0.703919982414434,0.100128027742497,761.562937203661,149.999464287628,120.439641452874
0.856523851619829,0.856523851619829,0,0.696303880020244,0.0281905427311514,629.15527405057,167.999400002143,113.177334747751
0.794614024273455,0.794614024273455,0,0.273375456312854,0.111728598684324,668.265935104345,141.999492858954,121.791624976478
0.813960486004421,0.813960486004421,0,0.265559714376584,0.184658427551706,756.184991269006,139.999500001786,122.765365462047
0.874999373370198,0.874999373370198,0,0.92775204582709,0.934532486180527,783.588055843206,165.999407144974,107.139401251469
0.659487414589451,0.659487414589451,0,0.110694265875887,0.0503937745165034,951.627579832873,141.999492858954,127.29310360642
0.772086547110341,0.772086547110341,0,0.596966639531763,0.954099043771241,745.712453933191,157.999435716301,107.06797704622
0.550466266537174,0.550466266537174,0,0.798850200590596,0.223384188567711,619.549230538241,147.999471430459,117.648346731843
0.896212200714708,0.896212200714708,0,0.708424116685629,0.586357066678114,767.589746684228,157.999435716301,112.729153668867
0.868309644266971,0.868309644266971,0,0.77856906211054,0.178751392513738,810.039098951524,159.999428573469,117.094925167566
0.584845198591773,0.584845198591773,0,0.00909414218100979,0.937442698136871,661.146626754179,131.999528573112,108.21416913721
0.987595892838267,0.987595892838267,0,0.498908351556384,0.941883614211158,912.258721120148,147.999471430459,115.675291685651
0.835433360448329,0.835433360448329,0,0.31417052352226,0.351837196647586,734.025519136877,147.999471430459,114.545405981818
0.703777805710616,0.703777805710616,0,0.166347629693061,0.178612181645704,746.298347876963,137.999507144617,120.874144192998
0.741171997872722,0.741171997872722,0,0.622031345566729,0.868291136327973,678.653488787187,403.99855714801,-41.119682928117
0.924166642202003,0.924166642202003,0,0.662689409291893,0.631536154375952,768.963459728798,155.999442859133,112.600565030064
0.979486330399464,0.979486330399464,0,0.516544671232958,0.785485257804036,664.25540817017,151.999457144796,103.681212062798
0.942353514046327,0.942353514046327,0,0.817342741805915,0.385161602804966,934.166445457474,149.999464287628,122.668906309884
0.928096021591745,0.928096021591745,0,0.227049371686094,0.625593717224261,992.256890152596,125.999550001607,122.251351880395
0.699522307081953,0.699522307081953,0,0.669041810795675,0.777023105324598,828.728879439516,159.999428573469,113.337250228702
0.732612000600817,0.732612000600817,0,0.851570004643538,0.356032399279606,775.882693141359,167.999400002143,114.247779251821
